Noise Level 1,Noise Level 2,Noise Level 3,Noise Level 4,Noise Level 5
1.0,2.0,3.0,4.0,5.0
4.714813880431482,5.063888699407368,5.60939599685888,5.738726736265814,4.943458497691615
0.9183078508212074,0.7303962598356716,0.8703719549100263,0.7259648925859711,0.6950119251606057
0.7906732087457324,3.6493823840389004,10.41020728834891,12.626832435376334,28.53812436906752
